ecephys_unit_id,g_dsi_dg,ecephys_channel_id,firing_rate
915956803,0.0280691493259019,850229479,11.3273494222934
915956812,0.119831903751751,850229481,7.13306160955629
915956818,0.0395308542635358,850229481,5.77886971539909
915956827,0.0532778843882975,850229487,4.83011749964787
915956874,0.1779789102146071,850229647,0.626376154980395
915956889,0.1663056262305141,850229659,1.61304871791288
915956942,0.0910323871541139,850229679,4.65432429352738
915956948,0.3724493486881275,850229679,1.12199615483431
915956973,0.0484689308783796,850229687,6.89555489723882
915956998,0.0371356271826318,850229687,1.59881531028742
915957003,0.06430618957465,850229693,16.3588590178957
915957008,0.4118032494138171,850229695,0.443891122886734
915957034,0.005028028600982,850229697,13.7213236093289
915957046,0.0118133826582021,850229703,10.6207775750949
915957139,0.2415233453369184,850229723,0.787086197796291
915957174,0.0964938030080471,850229755,3.3148969042951
915957195,0.267959202576839,850229763,1.66148479162343
915957252,0.0684797908144864,850229807,1.55229118685493
915957408,0.2421700626987109,850229807,3.47624426387034
915957420,0.0491593233435283,850229807,3.76632960883413
915957425,0.1031106898881198,850229807,2.56530617584052
915957258,0.026328457177267,850229781,3.86362663409478
915957283,0.1009644522801106,850229783,0.547986193580441
915957293,0.0874115852812004,850229791,1.17085710638442
915957298,0.2486755118223086,850229815,0.10568836259208
915957431,0.1795468059108883,850229815,5.99821290007511
915957536,0.0067695862224875,850229815,6.35245479881339
915957543,0.0840436928017578,850229815,4.23805023021245
915957547,0.1414591993978314,850229815,1.08630641631075
915957552,0.0959790159603722,850229815,3.51352729429227
915957557,0.1099007593097838,850229815,4.32228226190643
915957569,0.4493199858295073,850229815,0.203091607312619
915957575,0.1151205502780211,850229815,4.90096587939553
915957581,0.0374273971072667,850229815,1.85682237836396
915957302,0.2093370740759014,850229813,0.442297830988361
915957478,0.0247271263792807,850229813,3.92002916729718
915957483,0.094723977326286,850229813,0.324712888888429
915957510,0.0891408863607414,850229813,0.540444611928142
915958751,0.3435667006153473,850229813,0.642415293424017
915957325,0.0638611474360705,850229809,1.69505014094915
915957436,0.0228126866776988,850229809,1.29237216850033
915957442,0.0488088397738083,850229809,2.97127695154597
915957330,0.1000419150077707,850229793,4.02369936015132
915957355,0.035368955957325,850229795,1.41686137549322
915957402,0.0381961181884423,850229817,0.856022627265899
915957613,0.0629624141026422,850229817,5.15833563071272
915957618,0.2389708050205806,850229817,1.25041548184318
915958772,0.0911261728189562,850229817,1.33231068541955
915958778,0.0924982141498852,850229817,0.98051183425878
915958783,0.0651151460331456,850229817,6.33907114686705
915958798,0.0295261039537075,850229817,1.61984676334594
915957655,0.0360614783529806,850229821,10.1296187925565
915957685,0.1006501227794599,850229827,4.70966463213087
915957699,0.0195358610699267,850229831,4.04770495808681
915957708,0.2295524216788577,850229833,0.954169408205679
915957728,0.0731730762340075,850229841,2.7135885418491
915957731,0.0542844191088748,850229841,11.1765177892474
915957736,0.0933624155683697,850229839,1.35982152553146
915957739,0.1843754896982356,850229839,0.391949806999772
915957748,0.0094173934919993,850229845,70.6850142183422
915957769,0.1739027339467972,850229847,5.28972910259856
915957794,0.0253158814839995,850229851,25.3260120413991
915957872,0.0567992004921694,850229871,9.63676049865972
915957896,0.0930239338803695,850229879,1.11498567048147
915957921,0.0924589586036541,850229881,1.15959784363591
915957926,0.085538940715976,850229881,10.2140632631702
915958808,0.0952824896390139,850229881,0.757238529566769
915958814,0.1399510736832832,850229881,0.922303570238218
915957936,0.0654167351580862,850229883,5.3293489611381
915957941,0.094021761326312,850229883,2.12141505295378
915957946,0.1576156757698925,850229885,5.73893119847987
915957951,0.0346922136601641,850229885,2.03590838774109
915957956,0.1385296606469603,850229887,3.00696669006953
915957962,0.0400751815827751,850229887,2.86495127219454
915957966,0.1615723621602893,850229887,2.50869120371833
915957982,0.1041829450622464,850229893,1.7045036728795
915958006,0.2710937892640569,850229895,2.03760789909936
915958010,0.0402283002967292,850229895,9.0471362768018
915958015,0.010454073052896,850229897,13.9682838535767
915958029,0.1147500082477587,850229899,1.10648811369014
915958048,0.0067901028485759,850229905,2.9420666000758
915958052,0.1358492930738978,850229905,3.79394666840593
915958058,0.0357374668676528,850229905,3.30597446966421
915958067,0.0395673976265832,850229905,7.05488408707612
915958071,0.0281240282281975,850229907,3.24776620564364
915958083,0.1481486107666331,850229909,5.82401298585299
915958104,0.063054266416557,850229915,6.87632917499845
915958108,0.5692950144422377,850229915,3.74094315792005
915958114,0.106107932686202,850229925,5.16906379616177
915958147,0.0431580464333711,850229925,6.18144146838801
915958167,0.0582888044314984,850229925,7.71471937192235
915958118,0.153945221553307,850229923,4.67822367200298
915958151,0.0713302914856425,850229923,32.7439542423845
915958122,0.0234379653696338,850229919,3.55112898309387
915958157,0.0617741194089788,850229927,11.4603361860776
915958162,0.056453476676681,850229927,23.1702881029004
915958177,0.064685668681422,850229927,6.9396359730938
915958182,0.0463917126460684,850229927,36.2638547042703
915958819,0.0515707904952032,850229927,10.2655797012176
915958188,0.1370001227912414,850229929,5.70664048267284
915958207,0.0598113230271078,850229935,15.4052207069894
915958211,0.1195651883105095,850229935,9.51343970572565
915958824,0.0683749941414176,850229935,7.04914823624198
915958932,0.1028651562933507,850229935,0.477031594372894
915958215,0.1355782566763174,850229937,8.64445830435298
915958230,0.0828954339313238,850229943,10.2131072880312
915958234,0.0163732286853899,850229943,0.312603870460794
915958830,0.0442572283119075,850229943,13.2317581186888
915958249,0.0579958701716933,850229947,2.3898316280997
915958257,0.0322234401863518,850229949,3.49568242503049
915958262,0.1267772378625261,850229949,0.604282507322956
915958273,0.0918767580580995,850229951,2.56307556718279
915958317,0.1593681642607738,850229959,0.747891217096314
915958840,0.3197769680365101,850229959,1.09129873092565
915958353,0.4527560673992858,850229967,1.63779785206761
915958359,0.0259370635461736,850229967,2.96649707585085
915958364,0.042398011770438,850229967,18.6994048166057
915958937,0.3439334775493696,850229967,0.180466862355722
915958424,0.2198706211109134,850229979,8.63107465240664
915958456,0.0558539840345887,850229983,23.8061177898111
915958490,0.1348241613333398,850229991,0.841045683421192
915958879,0.388809833313219,850229991,0.210102091665461
915958521,0.0915969539601624,850229997,0.759894016064058
915958534,0.0743072345423098,850230001,0.957568430922208
915958634,0.1245376262411483,850229465,2.75427059498756
915958640,0.1684451080368054,850229465,10.5787146689779
915958669,0.4451588753204671,850229689,0.179510887216698
915958787,0.1653638205765548,850229819,4.06151348787271
915958835,0.5081151656182842,850229961,0.36826286744396
915958856,0.0429452217238557,850229971,10.6013394139348
915958868,0.2579722516361269,850229981,0.0625632618761155
915958875,0.0642416078169099,850229993,1.42758954094226
915959039,0.0724058536641392,850230791,12.4515067056024
915959055,0.0535073456706424,850230791,7.36479137504498
915959099,0.0703712599189588,850230791,7.97013269912455
915959144,0.0374662378722199,850230791,5.33749807597799
915961013,0.1113460763045235,850230791,0.919324295474419
915959089,0.0036175153782176,850230795,13.5767893845459
915959104,0.0289823104671757,850230797,10.8435654941764
915959113,0.0839634965268304,850230797,11.156804933501
915959133,0.106118881398296,850230801,11.0524980059267
915959138,0.049858219563336,850230801,7.49575923828241
915961144,0.1277122894827746,850230801,0.874924808991656
915959148,0.0203038152213717,850230803,22.7436900602285
915959154,0.0463986487318973,850230803,10.4099800783328
915959178,0.0583767281448127,850230805,16.9893891494219
915959184,0.0686394601437267,850230807,11.7222079635195
915959194,0.0275611636792942,850230807,12.4901703732572
915959203,0.1015833091764365,850230809,8.9782559675645
915959218,0.0858776808233424,850230811,23.4218975271961
915959223,0.036000879809907,850230811,13.2466611453391
915959228,0.0271681401589578,850230811,15.892785564618
915959238,0.0145005682156656,850230813,17.3172867924178
915959252,0.0709497862431804,850230815,7.62184103362939
915959257,0.2356651886997478,850230815,0.27096433018547
915961019,0.0828436457737816,850230815,10.1534615140843
915959266,0.125760383273893,850230817,10.8991179617135
915959283,0.0380872691027744,850230819,2.26394893515214
915959312,0.0784374395136895,850230821,11.4029140487655
915959338,0.0893716703075597,850230821,11.2281840122484
915959316,0.2011584111193712,850230823,12.0907874326467
915959330,0.0661145382082849,850230823,16.3258398861257
915959334,0.0488198634083897,850230823,16.6902768194328
915959371,0.0380420914015225,850230831,16.6763621478317
915959375,0.0142253511935541,850230831,14.5417877929093
915959410,0.1787915553793841,850230831,11.6340463037571
915959383,0.032035681756074,850230833,11.3648876943137
915959386,0.0818988517982758,850230833,7.79295962866224
915959391,0.1439458748559889,850230833,1.61134021517584
915959394,0.1011288559519808,850230833,9.91191981010871
915959398,0.0266634633370473,850230835,11.1930255672106
915959402,0.069960651889744,850230835,10.3220308563047
915959415,0.0447518115464845,850230837,12.922693600429
915959419,0.1397231058569138,850230839,8.25023185188782
915959422,0.0898571533833852,850230839,7.5607651849988
915959426,0.1723803878809586,850230841,7.88643223178384
915961028,0.1414561929724461,850230841,5.4472221657787
915959431,0.0594629455049472,850230843,11.856681049374
915959443,0.0351664762736752,850230845,2.35933347788305
915959446,0.1522981605827335,850230845,11.4623966143883
915959450,0.0997433977791858,850230845,5.35098787211032
915959459,0.0457975003416136,850230847,9.23806731669568
915959464,0.0092822932079221,850230849,33.5407316905785
915959467,0.0739933792406981,850230851,8.25023185188782
915961033,0.1976598112224117,850230851,8.87586097959947
915959472,0.0949932884147887,850230853,3.05273024285786
915959476,0.2024877101225403,850230853,5.35321846832117
915959480,0.1005137531620571,850230857,5.27397919340218
915959485,0.0706699249516512,850230857,8.30472213075302
915959489,0.0319855715252466,850230857,11.897150437771
915961039,0.0944385181000097,850230857,2.44770757537984
915961041,0.0945957628330326,850230857,5.58328853464094
915959515,0.0415589436301376,850230859,4.40054144855109
915961044,0.6384125321369347,850230859,9.05632683494447
915959523,0.0173896993555818,850230865,11.8142997213677
915959560,0.0022690864282824,850231031,9.68004402304682
915959627,0.0484880883362237,850231053,9.4041936249709
915959631,0.023602787496463,850231055,19.4568534340979
915959634,0.0512440562775817,850231057,12.1581301944412
915959708,0.0148646601841169,850231081,59.0035185318411
915959739,0.0735790934157069,850231113,4.38960090523118
915959741,0.2567027474676196,850231115,1.87518788126001
915959748,0.1146577254985655,850231125,1.56715316642745
915959751,0.0797581248039848,850231125,5.2173645371933
915959764,0.0784795307610528,850231127,2.94916684735381
915959771,0.0644291845682952,850231129,3.12761454422233
915959792,0.0455979932680898,850231139,5.35863563054754
915959816,0.4176981746368189,850231143,2.97763350375903
915959841,0.0537556218690917,850231155,13.2809698394395
915959855,0.0816799204063179,850231155,13.7453587267663
915959883,0.0154103886390114,850231155,8.39522060559349
915959886,0.0185296046192642,850231155,26.9462395403493
915959850,0.0413963453235946,850231151,14.1649232521417
915959862,0.006704014394421,850231153,5.63862856444362
915959867,0.0503554136979555,850231157,19.367842023398
915959890,0.0176370416812401,850231157,21.0929426453276
915959895,0.0111903559035863,850231157,19.6235108367091
915959897,0.0380462050734658,850231159,28.3601188814308
915959902,0.0379143471133191,850231161,21.6372081207765
915959913,0.1281647967908,850231161,9.37530209309695
915959943,0.0509349211756477,850231161,18.0244920101265
915959916,0.0366880160038507,850231163,14.0645464226532
915959921,0.051820296225876,850231163,2.46757050354318
915959951,0.0124402143490297,850231163,19.1488187192654
915959940,0.1010139117616292,850231165,0.347123257956141
915959947,0.2414088394903993,850231165,2.61776398174085
915959960,0.0426615984446474,850231169,6.57951528995632
915959963,0.05617011282762,850231169,18.9806742525137
915959969,0.0024753841230605,850231169,32.5371758334275
915959967,0.0176625667545962,850231177,23.8611125430004
915960017,0.0108566754586071,850231177,18.8295248045113
915959974,0.0712930139988337,850231171,22.0587908046284
915959976,0.0186284235168079,850231171,25.721004907386
915960007,0.0192340386483948,850231171,15.310918610186
915959983,0.0325003923108622,850231173,5.49385224847231
915959990,0.0927659107556719,850231173,2.82892708970193
915960010,0.0178727719603337,850231179,12.8285836841043
915960013,0.0259748396085915,850231179,14.9345851637544
915960027,0.0062059105174068,850231183,30.892482893956
915960032,0.0333232426686654,850231185,35.5554911633179
915960073,0.0227452150426996,850231187,20.3410192845346
915960078,0.0398399416233687,850231191,9.6918343173042
915960101,0.0544751375388342,850231197,9.30339192001362
915960109,0.0827237439037276,850231201,5.71574346201894
915960129,0.0141862788570195,850231205,6.15856991930755
915960165,0.061331005476319,850231213,6.57887797675321
915960192,0.0327078553213146,850231237,27.865138960355
915960262,0.1120823913591379,850231281,5.83343396685842
915960275,0.0953813888124734,850231281,8.73724535792481
915960283,0.0903116442688746,850231281,4.37016285253657
915960287,0.055007236069307,850231281,14.0346989209746
915960290,0.1196272450274096,850231281,5.64234622479505
915960294,0.0164222913052124,850231281,13.1982253419034
915960297,0.0410665543336489,850231281,3.05103074098292
915960300,0.0636793429182945,850231283,2.77358705989925
915960312,0.2222222222222221,850231283,0.226458624835524
915960317,0.2121001155948788,850231285,5.734862858112
915960330,0.2292282140455851,850231287,1.06611876992221
915960337,0.0663963900969192,850231289,2.32863622526698
915960341,0.2112464795042276,850231289,2.5563694765087
915960352,0.0758584680571571,850231289,0.851450439344072
915960356,0.0088157228171893,850231291,3.65339793678136
915960359,0.0100246650218224,850231291,1.43597286545565
915961158,0.255731622634234,850231291,1.1148732299595
915960366,0.0378408360103938,850231295,1.52700243463203
915960371,0.0445495625152359,850231295,12.0983289722168
915960382,0.2751619996984111,850231297,2.19947408277167
915960392,0.0411118862294182,850231299,8.197122418296
915960396,0.1986670447263779,850231299,1.14567670144276
915960399,0.0866838681298765,850231305,0.557649052714119
915960409,0.0355738186199168,850231305,41.5286029405228
915960413,0.2577809587422445,850231305,1.97556471074855
915961088,0.0249942686852296,850231305,0.68659875747506
915960406,0.0544328085558149,850231307,8.56251532140772
915960424,0.1431176104407011,850231307,3.35078038417516
915960438,0.0698437408159312,850231313,19.4760790490582
915960454,0.0472322902012355,850231315,7.50606246839922
915960460,0.0857349567313581,850231317,15.0169047858217
915960463,0.0245464245740238,850231321,9.27641232774898
915960467,0.0227279042306549,850231321,1.88262320196287
915960491,0.1866561324191505,850231325,2.54383565018103
915960510,0.2165007955139173,850231331,7.13185339931125
915960530,0.0279669847785743,850231331,10.0929167597896
915960535,0.0357866479363971,850231331,48.6548267398733
915960550,0.0464840549582305,850231335,6.59863468604937
915960553,0.4246696220632718,850231337,3.86626054661737
915960562,0.0772272278550673,850231337,10.8251896301537
915960566,0.1265817711519251,850231337,0.765838032394056
915960569,0.0282259736766092,850231337,44.0482206889859
915961096,0.0288444111352687,850231337,13.2719412357288
915960575,0.0464566693510069,850231339,19.9446104722052
915960578,0.0819625710511419,850231339,0.416377959359875
915960581,0.0346794571375273,850231341,18.1323041603179
915960586,0.0044577610792219,850231343,16.4715721719017
915960589,0.0580876408030263,850231345,10.7272558346103
915960592,0.0992998477893982,850231345,11.8921581510133
915960595,0.1357219227889042,850231345,5.37424980402353
915960606,0.0080955355695811,850231347,5.61717235327252
915960609,0.0782138324082591,850231347,5.56841789323523
915960612,0.0566086989120261,850231347,15.7274027884131
915960615,0.0339131113353829,850231349,11.2441168423259
915960618,0.1020709033419003,850231349,11.0020440440144
915961098,0.0908341368492918,850231349,0.19045042886027
915960624,0.0416509137852344,850231351,13.9992218193352
915960627,0.074499416042558,850231351,11.3675431659933
915960630,0.0144694570016415,850231351,9.30179863700587
915960634,0.0418632656952636,850231353,3.53485768100441
915960642,0.068421254356596,850231353,2.65695874373161
915960652,0.0287726011034646,850231355,2.3784528739761
915960656,0.0754481934809382,850231355,2.80842684833549
915960670,0.0500835197672341,850231355,11.7441952690265
915960700,0.0559992119404789,850231355,11.4974488405589
915961101,0.0697431134641044,850231355,1.35705224713821
915960665,0.0140310926117489,850231357,16.7752519131797
915960674,0.1080675885972827,850231359,2.13468057378965
915960678,0.0231137722647105,850231359,10.0057110698319
915960683,0.0471741863337079,850231359,16.7154506909553
915960693,0.4608547655793215,850231361,0.921130016216541
915960721,0.4610520976322781,850231367,2.20913999968538
915960732,0.040824972793486,850231369,34.6445581583509
915960765,0.0873132586795055,850231375,2.01242265766128
915960768,0.3292483182473601,850231375,0.931433246333354
915960770,0.0732469353684254,850231375,1.45806638982985
915960780,0.4502999428032921,850231377,0.918686982271317
915960802,0.0225169676623575,850231393,11.0788402849882
915960848,0.1406214355030958,850231393,0.849963375203501
915960857,0.37492889253642,850231393,1.23840577249408
915961111,0.1545060234732256,850231393,1.20165404444854
915960804,0.0324552689217857,850231381,8.79853364428977
915960810,0.7508302040037094,850231385,0.816079556571919
915960812,0.1160926503347471,850231385,1.04466255875112
915960825,0.0431375197402537,850231387,0.892132265475406
915960832,0.4740762328438114,850231389,0.579530139353949
915960835,0.1084773878136165,850231389,2.92101884755015
915960838,0.1621558548560676,850231391,10.4848643796973
915960859,0.0962303646541018,850231395,1.09118642257755
915960876,0.1386470246711814,850231401,1.44107137108047
915960886,0.4054411351943535,850231401,4.92983006372718
915960889,0.2991842992297014,850231401,1.06760583406278
915960897,0.135987328509107,850231399,1.01959490609578
915960906,0.5936101497651205,850231403,2.4096812209281
915960914,0.6511804673081218,850231403,0.359444646549443
915960921,0.4877041511606472,850231405,0.831162635711996
915960923,0.3440725775063649,850231409,0.661424885952537
915960931,0.0088600372506978,850231409,20.2320387268041
915961123,0.0734203057894089,850231409,0.776035043643686
915960933,0.1317203421780392,850231411,0.168356904486072
915961119,0.4686977211677349,850231411,0.996757849651293
915960947,0.4944650684561861,850231413,1.19655553882372
915960962,0.2244790453417189,850231417,0.978381985628523
915960968,0.464665098256419,850231419,0.634339074820708
915960972,0.0990558993324794,850231419,0.980187706370645
915960975,0.7011518349507933,850231419,0.543840599980245
915961131,0.2124230949893013,850231419,0.176004662923294
915960996,0.3035905267086525,850231423,0.5110189700205
915961015,0.0024154943801588,850230799,11.9008680981224
915961104,0.1340399307305997,850231371,1.28737267026574
915961134,0.2378805709607684,850231427,0.76010221356614
915961230,0.0697334215713385,850232229,2.62181442722493
915961233,0.0452829867469549,850232231,22.6468342745928
915961237,0.0576329937063797,850232235,10.9209516807167
915961242,0.1220233904599775,850232239,15.3401052451241
915961245,0.1042543669566139,850232237,6.10867997041307
915961253,0.0206784231515166,850232241,54.9423237825782
915961255,0.0512474856873902,850232241,69.8688105299664
915961260,0.0464401164393019,850232243,11.178108943947
915961263,0.0164077660018916,850232243,52.4534960937111
915963524,0.0698482408424931,850232243,2.76945944824518
915961267,0.0686644365612058,850232245,18.869033686387
915961269,0.0808472843692504,850232247,39.6709425148643
915961283,0.0798403693920416,850232253,51.78909349912
915961291,0.1447951292173816,850232257,27.381034696803
915961297,0.0581646149407741,850232261,14.0146990780085
915961303,0.1379079738455625,850232263,13.2481133825387
915961320,0.0607957770723298,850232269,15.9230375295551
915961338,0.0906476566926591,850232275,16.8279209353619
915961343,0.0993211137497571,850232281,12.0800182054454
915961348,0.060893194750108,850232279,9.69401093409457
915961358,0.5836873036721993,850232289,8.78445387294612
915961501,0.1952547132556551,850232373,0.80195676885096
915961509,0.0651101415322671,850232371,0.707846345380503
915961623,0.0256122084564849,850232401,29.6086687837358
915961801,0.0401645172972239,850232471,3.18690184580601
915961838,0.0466948217175548,850232475,4.96480282554473
915961840,0.0526564111122372,850232475,3.91546098190518
915961858,0.0999894940024536,850232479,6.11441582015055
915961869,0.0125429587463891,850232481,5.02088668964451
915961875,0.1530787219263381,850232481,1.60614414593316
915961883,0.2229063482695786,850232483,3.0259793948379
915961886,0.0427853332322469,850232483,0.901590603179728
915961891,0.0361224414805188,850232483,5.2719894448185
915961898,0.0626975030006098,850232487,2.74046154123904
915961909,0.1941292795412123,850232489,0.927933024196289
915961922,0.0288967500331305,850232491,6.18027187269195
915961924,0.0514978806443284,850232491,2.34957400357394
915961927,0.3401555768500702,850232491,0.486272594410555
915961950,0.1810570749192752,850232497,1.44288486729423
915961974,0.2000044324447572,850232495,1.57735867780619
915961976,0.1121783384101393,850232501,1.08588133085607
915961988,0.0140906674809124,850232501,6.68746969670034
915962002,0.1574690364302862,850232505,0.961498367104488
915962005,0.06791561071744,850232505,2.42520224455697
915962028,0.054809084859955,850232505,5.17883499630429
915962031,0.1047553561233593,850232513,1.11349838514763
915962034,0.0294402962732605,850232513,9.9106985908437
915962038,0.0675579424515351,850232513,5.32318721469746
915962045,0.160640718258927,850232515,3.07579631200228
915962056,0.016378854111422,850232515,35.1501369467761
915962050,0.0107502095570786,850232519,29.9752320697364
915962086,0.0112028881132088,850232529,34.8242557061357
915962196,0.0243467229488432,850232627,5.64938711365658
915962274,0.0325978506383655,850232651,2.43008833877778
915962280,0.0231221184965791,850232651,3.3708739151636
915962283,0.0251526927125644,850232651,4.39950296808449
915962289,0.0318622013048543,850232651,0.651018945203647
915962286,0.0454252759361341,850232655,7.43323638201194
915962307,0.0337040939348148,850232655,1.97610645400043
915962295,0.032130637865859,850232649,2.16878851740383
915962305,0.0662059027604705,850232659,2.37910300777799
915962312,0.0047458471891475,850232659,1.14239007271418
915962349,0.1004987233067572,850232667,1.18774577341608
915962356,0.058696648455114,850232667,6.29392667304566
915962360,0.0445366481388532,850232667,1.20081076448478
915962371,0.1060208919814669,850232675,2.67025049167474
915963551,0.0136557514207437,850232675,2.18429655558293
915962379,0.0239101771470141,850232673,10.2790676073172
915962383,0.0540420588836447,850232673,4.79134648070584
915962385,0.033422142248839,850232673,3.68719540624151
915962391,0.217980730693293,850232673,2.9464210345903
915963353,0.1559609305004357,850232673,0.344257203688207
915963467,0.1633505713203961,850232673,0.161241109286855
915962433,0.0375802124563383,850232679,5.17235561048973
915962435,0.0422755019711234,850232679,12.8146318496008
915962464,0.1076385905839403,850232679,0.947902278837876
915962442,0.0873839675925933,850232681,3.14430785053326
915962507,0.0937871684685566,850232689,3.26667264493277
915962512,0.0385162967547783,850232689,7.83145306100827
915962518,0.0289599207918378,850232691,5.04000618876943
915962524,0.11261774613514,850232691,6.52845919564473
915962538,0.0310333062204013,850232693,2.19746776609121
915962543,0.0294579265148573,850232695,7.67371719322765
915962547,0.0217911197518488,850232695,10.8231235768609
915962550,0.0137610928903482,850232695,40.7049887592039
915962553,0.0386934903504398,850232697,5.66680710174817
915962556,0.0296320235687182,850232697,9.50047911517451
915962565,0.0885102121639067,850232697,9.03884943074719
915962569,0.1014262421362997,850232697,5.63887138913787
915962577,0.0349864417997322,850232701,3.31765797593257
915962634,0.322521473723344,850232739,1.29885130721981
915962720,0.0553515663221595,850232771,5.44087835375533
915962740,0.0511731209559426,850232771,2.83945805893031
915962725,0.0242730920692591,850232769,15.3367062230574
915962733,0.0586698215711535,850232769,1.96208548797549
915962737,0.0264182989273317,850232769,3.21844901936213
915962742,0.1346277449101279,850232761,4.53726958122352
915962810,0.0408330377936199,850232783,3.27124008083483
915962815,0.0119386504242418,850232795,5.4546868809011
915962825,0.0350583947581611,850232795,11.5162054201394
915962827,0.0605328333760354,850232795,2.34861802861769
915962819,0.1235867332032588,850232793,3.69399345037481
915962835,0.0177095505844725,850232801,4.22519686772894
915962838,0.1309483105577086,850232801,1.93414977536518
915962841,0.1250949954316464,850232801,1.75113368096383
915962843,0.2149982781427479,850232801,0.60693787777674
915962847,0.2332417714820394,850232803,1.46402253577123
915962857,0.0881596587958578,850232815,3.92725133969888
915962861,0.2301734129192961,850232811,2.68257194666636
915962880,0.2179810238824322,850232811,4.91158688631369
915962886,0.121025443143397,850232811,6.28617265395611
915962863,0.2069789658272573,850232809,1.8538478790405
915962868,0.0237378698194311,850232809,3.93840438085508
915962926,0.3237573122361478,850232817,1.00026846255225
915962933,0.0815932489319105,850232819,4.31824509680356
915962935,0.0793214596817258,850232819,8.1549974739778
915962939,0.0978385874365363,850232819,2.19714910777246
915962943,0.1156292721900729,850232819,5.05190276600271
915962950,0.0895924382230274,850232823,0.262468235209367
915962964,0.0931480550707598,850232827,4.34777410100761
915962976,0.181130608293279,850232831,0.64273382891618
915962986,0.0562935156023067,850232831,1.89314907168618
915963400,0.1355527151806226,850232831,1.09374156938521
915962978,0.2258233911273079,850232833,0.896173411761
915963000,0.3009576444476028,850232839,2.67343707486223
915963076,0.4136522393360825,850232865,0.361570972340221
915963115,0.117097058752452,850232875,0.784536780759363
915963123,0.1663230622878896,850232879,1.01715735344593
915963135,0.0816023373837965,850232883,1.69515603630364
915963257,0.1670017155501147,850232385,0.4543005430961
915963355,0.0436671369690845,850232677,2.62818759359991
915963469,0.2554124751623861,850232677,0.237825325226132
915963371,0.0385929913540731,850232741,0.816827490392567
915963570,0.142946249251481,850232353,0.283287245367617
915963643,0.0192600433768226,850233711,18.395353774228
915963674,0.0501462438547894,850233717,15.4032788750644
915963683,0.0303270085421491,850233725,13.1527449222149
915963688,0.0301350758747577,850233727,12.3238088628914
915963694,0.0466790756306193,850233729,10.6555064229681
915964957,0.0120271378032782,850233729,5.36941960016128
915963697,0.0184740734440576,850233735,24.2918888738347
915963700,0.0172535171623748,850233735,17.4374111096455
915963716,0.0104363720026376,850233757,19.2433937904155
915963731,0.0754656348585344,850233759,21.8684311735104
915963741,0.0475048911591022,850233765,14.955104438752
915963743,0.0138618097849247,850233769,25.8349176655874
915963750,0.0736659368075538,850233777,3.76644390928398
915963755,0.0171439590681435,850233777,12.6356205726237
915963759,0.0286156772035602,850233777,8.17199203066362
915963781,0.0302674123553972,850233777,2.34078368010303
915963762,0.0383195636037088,850233775,21.5415778425691
915963788,0.0317242995742186,850233775,18.62569918515
915963796,0.0528393519852082,850233783,19.2721595185668
915963798,0.0254227408159856,850233785,9.76607450024223
915963801,0.0248776595698067,850233785,15.690716570867
915963812,0.1484474419655971,850233785,3.47186967787138
915963823,0.0844955442928304,850233785,6.01390366217839
915963826,0.0443993998029,850233787,19.2459190260929
915963832,0.0640168839744097,850233789,7.65717333103871
915963846,0.0669284234855004,850233793,5.12974179651846
